customer_id,revenue,orders,units_sold,products_purchased,countries,first_purchase_date,last_purchase_date,sales_rows,average_order_value,is_repeat_customer,customer_lifetime_days
17680,184.4,1,96,11,1,2011-11-16 12:42:00,2011-11-16 12:42:00,11,184.4,False,0
16433,184.26,1,106,17,1,2011-11-11 14:09:00,2011-11-11 14:09:00,17,184.26,False,0
15124,184.19,2,233,14,1,2011-06-01 09:06:00,2011-11-17 10:09:00,15,92.095,True,169
14326,183.85,1,103,8,1,2011-04-11 15:04:00,2011-04-11 15:04:00,8,183.85,False,0
16914,183.76,1,112,25,1,2011-11-03 15:27:00,2011-11-03 15:27:00,30,183.76,False,0
16680,183.7,1,94,10,1,2011-10-27 17:35:00,2011-10-27 17:35:00,10,183.7,False,0
14059,183.6,1,128,8,1,2011-03-18 10:06:00,2011-03-18 10:06:00,8,183.6,False,0
13460,183.44,2,286,16,1,2011-10-21 09:50:00,2011-11-10 17:17:00,17,91.72,True,20
13059,183.4,1,35,8,1,2011-04-04 10:40:00,2011-04-04 10:40:00,8,183.4,False,0
14966,183.02,1,179,35,1,2011-11-25 12:20:00,2011-11-25 12:20:00,36,183.02,False,0
16448,182.99,1,76,19,1,2011-05-25 16:28:00,2011-05-25 16:28:00,19,182.99,False,0
14082,182.25,1,110,28,1,2010-12-10 11:02:00,2010-12-10 11:02:00,29,182.25,False,0
16594,181.09,1,64,53,1,2011-09-25 14:08:00,2011-09-25 14:08:00,53,181.09,False,0
15886,181.09,1,147,12,1,2011-10-10 14:25:00,2011-10-10 14:25:00,12,181.09,False,0
17904,181.07,1,59,33,1,2011-11-18 12:57:00,2011-11-18 12:57:00,34,181.07,False,0
15945,181.0,1,52,2,1,2010-12-09 13:14:00,2010-12-09 13:14:00,2,181.0,False,0
16835,180.85,2,61,10,1,2010-12-01 17:15:00,2011-08-03 13:50:00,10,90.425,True,244
18119,180.7,1,124,29,1,2010-12-07 11:59:00,2010-12-07 11:59:00,29,180.7,False,0
18280,180.60000000000002,1,45,10,1,2011-03-07 09:52:00,2011-03-07 09:52:00,10,180.60000000000002,False,0
13710,180.48,1,176,8,1,2011-11-08 08:16:00,2011-11-08 08:16:00,8,180.48,False,0
14722,180.42000000000002,1,118,28,1,2011-07-15 14:58:00,2011-07-15 14:58:00,28,180.42000000000002,False,0
12622,180.1,1,69,11,1,2011-04-21 16:39:00,2011-04-21 16:39:00,11,180.1,False,0
15041,179.93,1,103,66,1,2011-06-22 16:16:00,2011-06-22 16:16:00,66,179.93,False,0
18147,179.33999999999997,2,203,7,1,2011-08-23 12:22:00,2011-10-25 11:46:00,7,89.66999999999999,True,62
15895,179.17,1,94,11,1,2011-07-13 10:27:00,2011-07-13 10:27:00,11,179.17,False,0
15454,179.1,1,86,23,1,2010-12-12 14:21:00,2010-12-12 14:21:00,25,179.1,False,0
14705,179.0,1,100,1,1,2011-05-25 12:39:00,2011-05-25 12:39:00,1,179.0,False,0
16990,179.0,1,100,1,1,2011-05-05 08:30:00,2011-05-05 08:30:00,1,179.0,False,0
16620,178.96,2,88,9,1,2011-03-24 10:37:00,2011-12-06 12:19:00,9,89.48,True,257
15139,178.96,2,208,13,1,2011-01-07 12:44:00,2011-04-14 11:39:00,13,89.48,True,96
15262,178.95000000000002,1,73,10,1,2011-01-20 12:16:00,2011-01-20 12:16:00,10,178.95000000000002,False,0
17660,178.75,1,121,37,1,2011-07-21 13:37:00,2011-07-21 13:37:00,38,178.75,False,0
13778,178.7,1,70,9,1,2011-08-28 15:25:00,2011-08-28 15:25:00,9,178.7,False,0
17879,178.51999999999998,1,45,6,1,2011-06-19 12:36:00,2011-06-19 12:36:00,6,178.51999999999998,False,0
15292,178.39,1,55,24,1,2011-05-22 15:00:00,2011-05-22 15:00:00,24,178.39,False,0
18045,178.34,1,138,43,1,2011-10-25 13:07:00,2011-10-25 13:07:00,43,178.34,False,0
17253,178.26,1,43,18,1,2011-11-21 12:59:00,2011-11-21 12:59:00,18,178.26,False,0
17356,178.22,1,166,19,1,2011-02-01 11:07:00,2011-02-01 11:07:00,19,178.22,False,0
18282,178.05,2,103,12,1,2011-08-05 13:35:00,2011-12-02 11:43:00,12,89.025,True,118
16403,177.5,1,114,10,1,2011-01-31 13:39:00,2011-01-31 13:39:00,10,177.5,False,0
13618,177.34,1,246,13,1,2011-06-19 11:09:00,2011-06-19 11:09:00,13,177.34,False,0
12618,177.31,1,96,11,1,2011-11-18 11:10:00,2011-11-18 11:10:00,11,177.31,False,0
13072,177.15,1,69,7,1,2011-03-18 08:12:00,2011-03-18 08:12:00,7,177.15,False,0
17947,176.68,1,168,9,1,2011-11-02 13:05:00,2011-11-02 13:05:00,9,176.68,False,0
14287,176.63,3,261,9,1,2011-05-25 11:41:00,2011-12-01 13:25:00,9,58.876666666666665,True,190
12893,176.55,1,90,27,1,2011-11-09 12:34:00,2011-11-09 12:34:00,31,176.55,False,0
12509,176.5,1,55,7,1,2011-02-28 14:45:00,2011-02-28 14:45:00,7,176.5,False,0
18274,175.92,1,88,11,1,2011-11-09 17:03:00,2011-11-09 17:03:00,11,175.92,False,0
17582,175.27,1,123,28,1,2011-04-17 13:18:00,2011-04-17 13:18:00,29,175.27,False,0
17331,175.2,1,16,1,1,2011-08-08 11:55:00,2011-08-08 11:55:00,1,175.2,False,0
16144,175.2,1,16,1,1,2011-04-07 10:09:00,2011-04-07 10:09:00,1,175.2,False,0
18010,174.8,1,60,14,1,2011-03-28 12:27:00,2011-03-28 12:27:00,14,174.8,False,0
14355,174.4,1,92,11,1,2010-12-09 12:16:00,2010-12-09 12:16:00,11,174.4,False,0
14518,174.37,1,278,16,1,2011-10-06 14:43:00,2011-10-06 14:43:00,16,174.37,False,0
18278,173.9,1,66,9,1,2011-09-27 11:58:00,2011-09-27 11:58:00,9,173.9,False,0
16861,173.76,2,140,6,1,2011-07-04 15:38:00,2011-10-11 09:05:00,6,86.88,True,98
14798,173.74,3,150,11,1,2011-02-02 15:26:00,2011-10-18 10:58:00,12,57.913333333333334,True,257
16565,173.7,1,46,3,1,2010-12-10 15:21:00,2010-12-10 15:21:00,3,173.7,False,0
12441,173.55,1,121,11,1,2010-12-08 10:45:00,2010-12-08 10:45:00,11,173.55,False,0
17772,173.45,2,55,50,1,2011-11-29 10:57:00,2011-11-29 11:05:00,50,86.725,True,0
15565,173.16,2,60,8,1,2011-09-30 10:44:00,2011-10-20 14:33:00,8,86.58,True,20
15670,173.05,1,91,12,1,2011-02-16 10:50:00,2011-02-16 10:50:00,12,173.05,False,0
14693,172.9,1,34,8,1,2011-03-20 12:50:00,2011-03-20 12:50:00,8,172.9,False,0
12923,172.82,1,68,28,1,2011-10-06 16:20:00,2011-10-06 16:20:00,28,172.82,False,0
18048,172.29000000000002,2,127,6,1,2011-05-20 14:54:00,2011-05-20 14:58:00,7,86.14500000000001,True,0
13690,172.25,1,67,9,1,2011-10-11 15:03:00,2011-10-11 15:03:00,9,172.25,False,0
13922,172.25,1,93,7,1,2010-12-23 10:38:00,2010-12-23 10:38:00,7,172.25,False,0
12442,172.06,1,182,12,1,2011-12-06 14:22:00,2011-12-06 14:22:00,12,172.06,False,0
16773,171.59,1,171,23,1,2011-10-13 14:37:00,2011-10-13 14:37:00,26,171.59,False,0
17245,171.45,1,75,9,1,2011-05-19 10:43:00,2011-05-19 10:43:00,9,171.45,False,0
13560,171.42000000000002,1,63,32,1,2011-12-02 13:11:00,2011-12-02 13:11:00,32,171.42000000000002,False,0
15432,171.19,1,65,10,1,2011-11-16 16:30:00,2011-11-16 16:30:00,10,171.19,False,0
14536,170.95,1,39,18,1,2011-03-25 12:21:00,2011-03-25 12:21:00,18,170.95,False,0
17542,170.75,1,134,24,1,2011-03-15 11:45:00,2011-03-15 11:45:00,25,170.75,False,0
14860,170.32,1,232,11,1,2011-11-20 14:17:00,2011-11-20 14:17:00,11,170.32,False,0
15335,170.22,1,79,34,1,2011-10-17 12:50:00,2011-10-17 12:50:00,35,170.22,False,0
18058,170.16,1,88,3,1,2011-11-30 08:38:00,2011-11-30 08:38:00,3,170.16,False,0
15016,170.04,1,76,20,1,2011-06-20 12:06:00,2011-06-20 12:06:00,20,170.04,False,0
13962,169.55,2,87,11,1,2011-04-08 11:21:00,2011-11-18 08:47:00,11,84.775,True,223
14218,169.48000000000002,1,160,12,1,2011-10-28 10:00:00,2011-10-28 10:00:00,12,169.48000000000002,False,0
12367,168.9,1,173,11,1,2011-12-05 16:48:00,2011-12-05 16:48:00,11,168.9,False,0
14578,168.63,1,240,24,1,2011-12-06 17:18:00,2011-12-06 17:18:00,24,168.63,False,0
18269,168.6,1,76,7,1,2010-12-08 13:53:00,2010-12-08 13:53:00,7,168.6,False,0
18099,168.31,1,149,19,1,2011-08-04 15:52:00,2011-08-04 15:52:00,19,168.31,False,0
15888,168.31,1,76,11,1,2011-09-20 12:30:00,2011-09-20 12:30:00,12,168.31,False,0
16282,168.3,1,114,11,1,2011-01-04 11:42:00,2011-01-04 11:42:00,11,168.3,False,0
17737,168.24,2,108,8,1,2011-10-12 14:42:00,2011-11-30 15:16:00,10,84.12,True,49
15986,168.12,1,268,14,1,2011-11-09 15:17:00,2011-11-09 15:17:00,14,168.12,False,0
15374,168.0,1,126,3,1,2011-08-03 09:59:00,2011-08-03 09:59:00,3,168.0,False,0
12551,168.0,1,100,10,1,2010-12-17 11:23:00,2010-12-17 11:23:00,10,168.0,False,0
16952,167.61,2,92,16,1,2011-08-22 12:58:00,2011-08-22 13:03:00,16,83.805,True,0
17367,167.55,1,149,33,1,2011-04-15 14:21:00,2011-04-15 14:21:00,33,167.55,False,0
15920,167.5,4,99,53,1,2011-07-08 15:16:00,2011-07-08 15:31:00,60,41.875,True,0
16405,167.25,2,187,3,1,2011-02-02 17:08:00,2011-02-10 15:24:00,5,83.625,True,7
14295,166.20000000000002,1,84,5,1,2011-10-30 15:50:00,2011-10-30 15:50:00,5,166.20000000000002,False,0
17650,166.08,1,150,8,1,2011-11-18 14:52:00,2011-11-18 14:52:00,8,166.08,False,0
12817,166.04,1,53,4,1,2011-03-03 16:28:00,2011-03-03 16:28:00,4,166.04,False,0
18088,166.03,1,107,35,1,2011-10-09 13:41:00,2011-10-09 13:41:00,37,166.03,False,0
17561,165.12,1,144,44,1,2011-11-20 12:53:00,2011-11-20 12:53:00,45,165.12,False,0
18042,165.04999999999998,1,33,7,1,2011-10-17 11:49:00,2011-10-17 11:49:00,7,165.04999999999998,False,0
13470,165.0,2,100,7,1,2011-08-16 17:06:00,2011-09-01 14:57:00,10,82.5,True,15
15316,165.0,1,100,1,1,2011-01-17 11:34:00,2011-01-17 11:34:00,1,165.0,False,0
15904,164.68,1,84,30,1,2011-12-01 14:50:00,2011-12-01 14:50:00,30,164.68,False,0
17535,164.4,1,136,13,1,2011-03-04 15:20:00,2011-03-04 15:20:00,13,164.4,False,0
13603,164.34,1,164,27,1,2011-11-13 15:57:00,2011-11-13 15:57:00,27,164.34,False,0
14552,164.22,1,90,57,1,2011-07-11 12:49:00,2011-07-11 12:49:00,57,164.22,False,0
14354,163.62,2,210,9,1,2011-11-09 15:36:00,2011-12-04 11:32:00,9,81.81,True,24
17110,163.29999999999998,1,50,12,1,2011-06-27 12:58:00,2011-06-27 12:58:00,12,163.29999999999998,False,0
17301,163.24,1,137,59,1,2011-11-18 13:43:00,2011-11-18 13:43:00,59,163.24,False,0
13223,163.20000000000002,2,88,5,1,2011-04-21 15:16:00,2011-05-23 13:03:00,5,81.60000000000001,True,31
14485,162.8,1,70,44,1,2011-11-01 12:25:00,2011-11-01 12:25:00,46,162.8,False,0
12920,162.78,1,128,27,1,2011-11-22 15:05:00,2011-11-22 15:05:00,27,162.78,False,0
16517,162.7,1,96,17,1,2011-03-07 13:50:00,2011-03-07 13:50:00,17,162.7,False,0
15733,162.3,1,62,10,1,2011-03-02 09:05:00,2011-03-02 09:05:00,10,162.3,False,0
18014,162.22,1,66,29,1,2011-11-11 15:28:00,2011-11-11 15:28:00,30,162.22,False,0
15325,161.74,1,231,47,1,2011-08-28 11:55:00,2011-08-28 11:55:00,48,161.74,False,0
17600,161.67000000000002,1,144,13,1,2011-11-22 09:43:00,2011-11-22 09:43:00,13,161.67000000000002,False,0
15458,161.64,1,156,7,1,2011-11-14 13:08:00,2011-11-14 13:08:00,7,161.64,False,0
16113,161.38,1,176,30,1,2011-06-09 16:16:00,2011-06-09 16:16:00,30,161.38,False,0
14237,161.0,1,38,9,1,2010-12-01 13:20:00,2010-12-01 13:20:00,9,161.0,False,0
13229,160.95,1,63,10,1,2011-04-28 12:07:00,2011-04-28 12:07:00,10,160.95,False,0
15852,160.71,2,48,22,1,2011-05-26 13:26:00,2011-06-06 11:22:00,22,80.355,True,10
12573,160.54000000000002,1,84,26,1,2011-04-26 15:52:00,2011-04-26 15:52:00,28,160.54000000000002,False,0
18203,160.42000000000002,1,43,19,1,2011-07-05 13:07:00,2011-07-05 13:07:00,19,160.42000000000002,False,0
18146,160.35000000000002,2,153,10,1,2011-05-03 16:35:00,2011-07-22 12:08:00,10,80.17500000000001,True,79
14714,160.19,1,229,10,1,2011-11-15 13:07:00,2011-11-15 13:07:00,10,160.19,False,0
12966,160.18,1,75,10,1,2011-11-30 12:38:00,2011-11-30 12:38:00,10,160.18,False,0
13598,160.04,1,52,33,1,2011-10-23 14:28:00,2011-10-23 14:28:00,35,160.04,False,0
13420,159.85,2,101,8,1,2011-06-22 11:35:00,2011-07-13 08:48:00,8,79.925,True,20
16213,159.0,1,48,6,1,2011-09-22 10:03:00,2011-09-22 10:03:00,6,159.0,False,0
18224,158.95000000000002,1,69,10,1,2011-03-21 10:30:00,2011-03-21 10:30:00,10,158.95000000000002,False,0
13937,158.85,1,123,9,1,2011-06-23 16:35:00,2011-06-23 16:35:00,9,158.85,False,0
15167,158.8,1,65,39,1,2011-01-23 12:41:00,2011-01-23 12:41:00,39,158.8,False,0
14089,158.75,1,133,13,1,2011-10-14 10:38:00,2011-10-14 10:38:00,13,158.75,False,0
17165,158.68,1,100,10,1,2011-02-28 16:39:00,2011-02-28 16:39:00,10,158.68,False,0
15160,158.16,1,84,4,1,2010-12-17 14:15:00,2010-12-17 14:15:00,4,158.16,False,0
15348,158.04,1,84,9,1,2011-09-28 13:17:00,2011-09-28 13:17:00,9,158.04,False,0
18004,157.92,1,75,32,1,2010-12-12 13:47:00,2010-12-12 13:47:00,37,157.92,False,0
17556,157.9,1,101,6,1,2011-05-18 10:48:00,2011-05-18 10:48:00,6,157.9,False,0
14799,157.7,1,146,13,1,2011-10-19 16:16:00,2011-10-19 16:16:00,13,157.7,False,0
17344,157.62,1,65,31,1,2011-10-24 12:56:00,2011-10-24 12:56:00,31,157.62,False,0
14148,157.2,1,16,3,1,2011-04-20 12:02:00,2011-04-20 12:02:00,3,157.2,False,0
17128,157.09,1,76,14,1,2011-01-09 12:02:00,2011-01-09 12:02:00,14,157.09,False,0
14585,157.05,1,91,29,1,2011-10-20 14:33:00,2011-10-20 14:33:00,29,157.05,False,0
17118,157.02,1,154,10,1,2011-01-26 12:19:00,2011-01-26 12:19:00,10,157.02,False,0
15007,156.91,1,69,12,1,2011-07-03 16:00:00,2011-07-03 16:00:00,12,156.91,False,0
15988,156.78,1,180,26,1,2011-11-20 13:23:00,2011-11-20 13:23:00,26,156.78,False,0
14406,156.75,1,77,8,1,2011-08-12 16:54:00,2011-08-12 16:54:00,8,156.75,False,0
15438,156.57999999999998,1,59,25,1,2011-07-31 14:19:00,2011-07-31 14:19:00,25,156.57999999999998,False,0
15263,156.51,1,89,12,1,2011-08-25 10:26:00,2011-08-25 10:26:00,12,156.51,False,0
17885,156.34,1,110,50,1,2011-11-27 14:40:00,2011-11-27 14:40:00,53,156.34,False,0
13898,155.93,1,133,12,1,2011-01-18 10:28:00,2011-01-18 10:28:00,12,155.93,False,0
17871,155.9,1,182,10,1,2011-05-19 11:32:00,2011-05-19 11:32:00,10,155.9,False,0
17832,155.37,1,208,61,1,2011-10-21 11:43:00,2011-10-21 11:43:00,61,155.37,False,0
12738,155.35,1,148,11,1,2010-12-02 18:27:00,2010-12-02 18:27:00,11,155.35,False,0
15447,155.17,1,85,9,1,2011-01-13 11:26:00,2011-01-13 11:26:00,9,155.17,False,0
13809,155.05,1,29,11,1,2011-02-07 13:15:00,2011-02-07 13:15:00,12,155.05,False,0
14368,155.0,1,36,8,1,2011-01-24 09:52:00,2011-01-24 09:52:00,8,155.0,False,0
14046,154.99,1,460,14,1,2011-02-28 14:48:00,2011-02-28 14:48:00,14,154.99,False,0
17698,154.95,1,93,8,1,2011-03-24 11:34:00,2011-03-24 11:34:00,8,154.95,False,0
15740,154.88,1,152,9,1,2011-10-21 14:29:00,2011-10-21 14:29:00,9,154.88,False,0
17026,154.82999999999998,2,97,4,1,2010-12-05 12:47:00,2011-06-07 14:28:00,4,77.41499999999999,True,184
17899,154.55,1,170,29,1,2011-07-03 14:58:00,2011-07-03 14:58:00,31,154.55,False,0
15226,154.41,1,71,8,1,2011-02-02 11:41:00,2011-02-02 11:41:00,8,154.41,False,0
16406,154.35,1,116,54,1,2011-11-21 11:57:00,2011-11-21 11:57:00,58,154.35,False,0
16921,154.18,1,154,50,1,2011-10-09 16:22:00,2011-10-09 16:22:00,55,154.18,False,0
17517,153.94,1,102,11,1,2011-02-04 11:48:00,2011-02-04 11:48:00,11,153.94,False,0
16351,153.9,1,90,8,1,2011-01-11 10:26:00,2011-01-11 10:26:00,8,153.9,False,0
12602,153.12,1,162,12,1,2011-10-12 11:22:00,2011-10-12 11:22:00,12,153.12,False,0
17714,153.0,1,92,10,1,2011-01-23 10:32:00,2011-01-23 10:32:00,10,153.0,False,0
16720,152.95,1,180,25,1,2011-11-13 16:22:00,2011-11-13 16:22:00,25,152.95,False,0
16248,152.94,1,78,7,1,2011-10-09 11:32:00,2011-10-09 11:32:00,7,152.94,False,0
14813,152.88,2,66,25,1,2010-12-05 11:54:00,2010-12-05 11:57:00,29,76.44,True,0
17984,152.68,1,98,48,1,2011-07-17 15:59:00,2011-07-17 15:59:00,48,152.68,False,0
18138,152.65,1,38,8,1,2011-02-17 14:51:00,2011-02-17 14:51:00,8,152.65,False,0
14066,152.55,1,45,7,1,2011-03-18 12:21:00,2011-03-18 12:21:00,7,152.55,False,0
17707,152.4,2,144,3,1,2011-01-07 13:30:00,2011-06-07 15:03:00,5,76.2,True,151
13514,152.20000000000002,1,40,4,1,2011-09-27 09:39:00,2011-09-27 09:39:00,4,152.20000000000002,False,0
14039,152.2,1,92,6,1,2011-11-06 13:48:00,2011-11-06 13:48:00,6,152.2,False,0
17898,152.06,2,190,27,1,2011-05-16 17:13:00,2011-09-15 14:56:00,28,76.03,True,121
16617,151.85,1,91,5,1,2011-04-18 10:35:00,2011-04-18 10:35:00,5,151.85,False,0
14208,151.74,1,114,10,1,2011-09-06 12:48:00,2011-09-06 12:48:00,10,151.74,False,0
14362,151.5,1,96,37,1,2011-11-17 15:08:00,2011-11-17 15:08:00,37,151.5,False,0
13462,151.5,1,62,9,1,2011-04-01 11:20:00,2011-04-01 11:20:00,9,151.5,False,0
17286,151.37,1,117,44,1,2011-11-18 12:47:00,2011-11-18 12:47:00,44,151.37,False,0
13697,151.29999999999998,1,177,12,1,2011-11-01 09:14:00,2011-11-01 09:14:00,12,151.29999999999998,False,0
16337,151.05,1,87,10,1,2011-11-03 10:03:00,2011-11-03 10:03:00,10,151.05,False,0
14073,151.04,1,130,13,1,2011-11-07 15:49:00,2011-11-07 15:49:00,13,151.04,False,0
14204,150.61,1,72,36,1,2011-12-07 13:38:00,2011-12-07 13:38:00,39,150.61,False,0
18200,150.35,1,104,29,1,2011-08-25 18:45:00,2011-08-25 18:45:00,30,150.35,False,0
15717,150.3,1,70,7,1,2011-04-19 13:21:00,2011-04-19 13:21:00,7,150.3,False,0
16932,150.23000000000002,1,82,44,1,2011-10-17 14:12:00,2011-10-17 14:12:00,48,150.23000000000002,False,0
17234,149.89000000000001,1,55,14,1,2011-06-10 11:20:00,2011-06-10 11:20:00,14,149.89000000000001,False,0
15869,149.64,2,175,13,1,2011-03-07 17:19:00,2011-03-07 17:23:00,15,74.82,True,0
17946,149.57999999999998,2,75,18,1,2011-03-25 14:34:00,2011-04-20 17:00:00,20,74.78999999999999,True,26
18262,149.48,1,182,13,1,2011-07-22 16:04:00,2011-07-22 16:04:00,13,149.48,False,0
15435,149.29,1,54,29,1,2011-11-17 16:39:00,2011-11-17 16:39:00,29,149.29,False,0
13003,149.05,3,103,4,1,2011-05-09 08:23:00,2011-08-26 10:50:00,6,49.68333333333334,True,109
17549,148.86,2,210,5,1,2011-10-19 10:05:00,2011-11-16 09:59:00,6,74.43,True,27
15526,148.44,2,24,4,1,2011-11-06 15:01:00,2011-11-06 15:04:00,4,74.22,True,0
14968,147.59,1,127,37,1,2011-11-09 13:58:00,2011-11-09 13:58:00,37,147.59,False,0
14098,147.35,1,104,21,1,2011-11-03 10:13:00,2011-11-03 10:13:00,21,147.35,False,0
14037,147.20000000000002,2,46,27,1,2010-12-10 11:39:00,2011-06-16 13:57:00,28,73.60000000000001,True,188
12864,147.12,1,216,3,1,2011-07-24 13:03:00,2011-07-24 13:03:00,3,147.12,False,0
17030,146.87,1,146,11,1,2011-10-07 08:49:00,2011-10-07 08:49:00,11,146.87,False,0
14238,146.85,1,111,8,1,2011-01-17 14:40:00,2011-01-17 14:40:00,8,146.85,False,0
16893,145.93,1,62,44,1,2010-12-08 12:06:00,2010-12-08 12:06:00,45,145.93,False,0
12565,145.92,1,80,9,1,2011-02-24 10:34:00,2011-02-24 10:34:00,9,145.92,False,0
17935,145.79,2,82,28,1,2011-07-21 11:23:00,2011-07-24 13:18:00,29,72.895,True,3
13866,145.67000000000002,1,57,7,1,2011-09-26 14:54:00,2011-09-26 14:54:00,7,145.67000000000002,False,0
15937,145.35,1,73,7,1,2011-10-06 15:48:00,2011-10-06 15:48:00,7,145.35,False,0
16598,145.04999999999998,1,73,10,1,2011-02-27 11:42:00,2011-02-27 11:42:00,10,145.04999999999998,False,0
17524,145.0,1,90,6,1,2010-12-13 14:32:00,2010-12-13 14:32:00,6,145.0,False,0
16852,144.91000000000003,2,56,9,1,2011-06-16 15:49:00,2011-11-29 13:22:00,9,72.45500000000001,True,165
12974,144.8,1,24,8,1,2011-05-26 09:33:00,2011-05-26 09:33:00,8,144.8,False,0
15748,144.36,1,50,19,1,2011-10-30 12:51:00,2011-10-30 12:51:00,20,144.36,False,0
14109,144.2,1,88,9,1,2011-09-28 10:18:00,2011-09-28 10:18:00,9,144.2,False,0
12587,144.0,1,51,4,1,2011-12-02 12:47:00,2011-12-02 12:47:00,4,144.0,False,0
17186,144.0,2,200,1,1,2011-10-10 12:52:00,2011-10-24 10:20:00,2,72.0,True,13
17578,143.45999999999998,1,138,5,1,2011-05-05 18:38:00,2011-05-05 18:38:00,5,143.45999999999998,False,0
15705,143.1,1,62,6,1,2011-05-22 15:37:00,2011-05-22 15:37:00,6,143.1,False,0
16461,142.92,1,48,31,1,2011-06-15 12:07:00,2011-06-15 12:07:00,32,142.92,False,0
13299,142.5,1,30,5,1,2011-03-16 12:55:00,2011-03-16 12:55:00,5,142.5,False,0
16287,142.5,1,298,8,1,2011-06-23 09:08:00,2011-06-23 09:08:00,8,142.5,False,0
14386,142.4,1,54,7,1,2011-02-16 09:45:00,2011-02-16 09:45:00,7,142.4,False,0
13584,142.4,1,37,24,1,2011-02-06 12:49:00,2011-02-06 12:49:00,24,142.4,False,0
17859,141.92000000000002,1,102,23,1,2011-02-08 10:32:00,2011-02-08 10:32:00,23,141.92000000000002,False,0
13561,141.85999999999999,1,83,14,1,2011-05-08 12:39:00,2011-05-08 12:39:00,14,141.85999999999999,False,0
14041,141.41,1,94,21,1,2011-03-18 13:25:00,2011-03-18 13:25:00,21,141.41,False,0
15503,141.04,1,70,66,1,2010-12-12 10:57:00,2010-12-12 10:57:00,66,141.04,False,0
15388,140.54,1,88,10,1,2011-03-14 13:53:00,2011-03-14 13:53:00,10,140.54,False,0
13483,140.34,1,160,10,1,2011-10-05 11:53:00,2011-10-05 11:53:00,10,140.34,False,0
14494,139.56,1,92,7,1,2011-11-14 09:21:00,2011-11-14 09:21:00,7,139.56,False,0
16483,139.35,1,44,19,1,2011-05-31 13:08:00,2011-05-31 13:08:00,19,139.35,False,0
17718,139.35,1,83,6,1,2011-04-21 13:39:00,2011-04-21 13:39:00,6,139.35,False,0
14772,139.26,1,82,9,1,2011-08-19 15:04:00,2011-08-19 15:04:00,9,139.26,False,0
18209,139.10000000000002,1,58,8,1,2011-11-11 12:07:00,2011-11-11 12:07:00,8,139.10000000000002,False,0
15135,139.05,1,43,9,1,2011-04-14 19:16:00,2011-04-14 19:16:00,9,139.05,False,0
13273,138.98,1,153,16,1,2011-08-18 14:02:00,2011-08-18 14:02:00,16,138.98,False,0
12902,138.68,1,66,10,1,2011-03-20 12:06:00,2011-03-20 12:06:00,10,138.68,False,0
14581,138.6,1,217,16,1,2011-11-23 12:39:00,2011-11-23 12:39:00,17,138.6,False,0
17122,138.32,1,80,7,1,2011-08-12 14:33:00,2011-08-12 14:33:00,7,138.32,False,0
13716,138.28,1,138,21,1,2011-03-15 13:49:00,2011-03-15 13:49:00,21,138.28,False,0
15663,138.14,1,106,9,1,2011-08-25 15:50:00,2011-08-25 15:50:00,9,138.14,False,0
16050,137.9,1,278,10,1,2011-06-19 11:44:00,2011-06-19 11:44:00,10,137.9,False,0
13279,137.75,1,73,9,1,2011-09-22 17:24:00,2011-09-22 17:24:00,9,137.75,False,0
17709,137.45,1,17,7,1,2011-06-23 11:55:00,2011-06-23 11:55:00,7,137.45,False,0
15836,137.37,1,26,10,1,2011-10-20 17:13:00,2011-10-20 17:13:00,10,137.37,False,0
14483,137.1,1,97,9,1,2011-03-03 10:26:00,2011-03-03 10:26:00,9,137.1,False,0
17468,137.0,2,116,5,1,2011-11-25 12:52:00,2011-11-29 15:33:00,5,68.5,True,4
15691,136.8,1,72,2,1,2011-04-01 15:13:00,2011-04-01 15:13:00,2,136.8,False,0
14247,136.76999999999998,1,47,19,1,2011-03-06 15:21:00,2011-03-06 15:21:00,20,136.76999999999998,False,0
16462,136.0,3,16,1,1,2011-03-01 08:58:00,2011-09-27 10:24:00,3,45.333333333333336,True,210
16412,135.99,1,63,25,1,2011-10-17 12:35:00,2011-10-17 12:35:00,30,135.99,False,0
12968,135.95,1,73,5,1,2011-08-19 15:44:00,2011-08-19 15:44:00,5,135.95,False,0
15042,135.93,1,30,5,1,2011-05-24 16:25:00,2011-05-24 16:25:00,5,135.93,False,0
14889,135.9,1,90,10,1,2011-01-07 15:19:00,2011-01-07 15:19:00,10,135.9,False,0
15419,135.86,1,230,8,1,2011-11-15 09:23:00,2011-11-15 09:23:00,8,135.86,False,0
16114,135.75000000000003,1,43,8,1,2011-06-22 10:13:00,2011-06-22 10:13:00,8,135.75000000000003,False,0
15174,135.75,1,145,11,1,2011-01-21 09:06:00,2011-01-21 09:06:00,11,135.75,False,0
16665,135.39999999999998,1,59,9,1,2010-12-12 14:03:00,2010-12-12 14:03:00,9,135.39999999999998,False,0
17972,135.19,1,36,30,1,2011-04-12 12:16:00,2011-04-12 12:16:00,30,135.19,False,0
13364,134.95999999999998,1,71,10,1,2011-09-29 18:13:00,2011-09-29 18:13:00,10,134.95999999999998,False,0
16055,134.8,1,22,8,1,2011-05-03 09:26:00,2011-05-03 09:26:00,8,134.8,False,0
14340,134.7,1,58,6,1,2011-05-05 09:44:00,2011-05-05 09:44:00,6,134.7,False,0
15562,134.55,1,39,1,1,2010-12-23 09:55:00,2010-12-23 09:55:00,1,134.55,False,0
14174,134.46,1,94,26,1,2011-11-06 13:17:00,2011-11-06 13:17:00,26,134.46,False,0
